plot_id,design_weight,lange,breite,meereshohe,artenreichtum_gefasspflanzen,artenreichtum_neophyten,artenanteil_neophyten,deckungsanteil_neophyten,temperaturzahl,kontinentalitatszahl,feuchtezahl,reaktionszahl,nahrstoffzahl,strategie_c,strategie_r,strategie_s,lolium_multiflorum_p_a,veronica_filiformis_p_a,veronica_persica_p_a,medicago_sativa_p_a,erigeron_annuus_p_a,matricaria_discoidea_p_a,bromus_inermis_p_a,conyza_canadensis_aggr_p_a,impatiens_parviflora_p_a,juncus_tenuis_p_a,solidago_gigantea_p_a,vicia_villosa_p_a,hex10,hex20,BGR,kantone
3267,1,8.21,46.68,838,27,0,0,0,3.18445122,2.975546976,3.015441176,3.004171011,3.775862069,1.457291667,1.064583333,0.478125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,129,Alpennordflanke,Bern
3268,1,8.21,46.75,1501,31,0,0,0,3.05,3,3.333333333,2.772727273,2.652173913,1.086956522,0.652173913,1.260869565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,137,Alpennordflanke,Bern
3269,1,8.21,47,1014,40,0,0,0,3,2.71875,3.78125,2.84375,3.1875,1.636363636,0.303030303,1.060606061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,138,Alpennordflanke,Luzern
3270,1,8.21,47.04,527,18,1,0.05555555555555555,0.05555555555555555,3.3125,3,3.272727273,3.083333333,3.666666667,1.153846154,1.076923077,0.769230769,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,138,Mittelland,Luzern
3271,1,8.22,47.15,625,14,2,0.14285714285714285,0.07213114754098361,3.284747847,3,3.460051546,3.322651129,3.997784343,1.320232897,0.934497817,0.745269287,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,131,Mittelland,Luzern
3272,1,8.22,47.47,411,15,1,0.06666666666666667,0.06666666666666667,3,3,3.5,3.25,3.875,1,1.111111111,0.888888889,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,132,Mittelland,Aargau
3273,1,8.22,47.51,411,37,3,0.08108108108108109,0.08823529411764706,3.5,3.058823529,3.0625,3.166666667,3.3,1.238095238,1,0.761904762,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,132,Mittelland,Aargau
3274,1,8.22,47.54,369,49,1,0.02040816326530612,0.0026178010471204216,3.307270233,2.970660147,3.583561644,3.396061269,3.813559322,1.414847162,0.876637555,0.708515284,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,132,Mittelland,Aargau
3275,1,8.28,46.39,2571,30,0,0,0,1.0983026870000001,1.649717514,3.686440678,2.169731259,2.710042433,1.029661017,0.152542373,1.81779661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,136,Westliche Zentralalpen,Valais
3276,1,8.28,46.46,2430,38,0,0,0,1.361937452,3.101457097,2.917431193,2.578293737,2.461286805,1.086839266,0.440668824,1.472491909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,136,Westliche Zentralalpen,Valais
3277,1,8.29,46.75,1803,55,0,0,0,2.765682657,3.227436823,3.064981949,3.702265372,2.570915619,1.948995363,0.353941267,0.697063369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,137,Alpennordflanke,Bern
3278,1,8.29,46.86,875,39,1,0.02564102564102564,0.02857142857142857,3.428571429,3.086956522,3.108695652,3.185185185,3.615384615,1.148148148,1.111111111,0.740740741,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,137,Alpennordflanke,Obwalden
3279,1,8.29,46.89,752,31,1,0.03225806451612903,0.055248618784530364,3.462659381,3,3.014388489,3.004270463,3.921875,1.254623044,1.07254623,0.672830725,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,130,Alpennordflanke,Obwalden
3280,1,8.3,47.15,492,25,2,0.08,0.08,3.346153846,3,3.233333333,3.1875,3.764705882,1.176470588,1.117647059,0.705882353,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,138,Mittelland,Luzern
3281,1,8.3,47.4,365,36,3,0.08333333333333333,0.003516174402250351,3.733333333,3.132875143,2.802281369,3.113459399,3.282954545,1.775555556,0.516666667,0.707777778,NA,NA,TRUE,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,510,139,Mittelland,Aargau
3282,1,8.36,46.46,2519,39,0,0,0,1.586206897,3.266666667,2.703125,3.259259259,2.193548387,1.09375,0.53125,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,136,Westliche Zentralalpen,Valais
3283,1,8.37,46.86,591,26,2,0.07692307692307693,0.019343986543313717,3.31629393,3,3.131701632,3.023957409,3.975961538,1.167256637,1.007964602,0.824778761,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,144,Alpennordflanke,Nidwalden
3284,1,8.37,46.93,1112,61,1,0.01639344262295082,0.017241379310344827,3.242424242,2.974358974,2.868421053,3.15,2.975609756,1.19047619,0.833333333,0.976190476,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,144,Alpennordflanke,Nidwalden
3285,1,8.37,46.97,446,13,1,0.07692307692307693,0.1492537313432836,3.482529118,3,3.094653179,3.019193858,3.980824545,1.182166826,1.355704698,0.462128476,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,144,Alpennordflanke,Nidwalden
3286,1,8.37,47,510,22,2,0.09090909090909091,0.09523809523809523,3.454545455,2.916666667,3.107142857,3.133333333,3.6,1.125,1,0.875,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,138,Alpennordflanke,Nidwalden
3287,1,8.38,47.18,482,16,1,0.0625,0.07692307692307693,3.5,3,3.2,3,3.833333333,1.285714286,1.142857143,0.571428571,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,145,Mittelland,Aargau
3288,1,8.38,47.33,400,13,1,0.07692307692307693,8.960573476702511e-4,3.444444444,3,3.236453202,3.001317523,4,1.250329381,1.005270092,0.744400527,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,139,Mittelland,Aargau
3289,1,8.38,47.5,457,19,2,0.10526315789473684,0.36715481171548137,3.04,3,3.421568627,3.130434783,3.985915493,1.012345679,1.018518519,0.969135802,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,146,Mittelland,Zürich
3290,1,8.44,46.57,2726,34,0,0,0,1.533333333,2.733333333,3.05,2.206896552,2.333333333,1.161290323,0.387096774,1.451612903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,143,Östliche Zentralalpen,Uri
3291,1,8.45,46.82,2027,55,0,0,0,1.876074499,3.409470752,2.487282463,4.076712329,2.176706827,1.538666667,0.208,1.253333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,144,Alpennordflanke,Obwalden
3292,1,8.45,46.89,1819,36,0,0,0,2.598692033,2.886438809,3.013215859,1.942668137,2.202643172,1.257425743,0.218921892,1.523652365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,144,Alpennordflanke,Nidwalden
3293,1,8.45,46.96,674,31,1,0.03225806451612903,0.03571428571428571,3.264705882,2.789473684,3.131578947,2.894736842,3.238095238,1.181818182,0.863636364,0.954545455,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,144,Alpennordflanke,Nidwalden
3294,1,8.45,47.07,649,37,3,0.08108108108108109,0.13964262078093975,3.385350318,2.96954933,3.01920966,3.020063358,3.010741139,1.115667718,0.98212408,0.902208202,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,152,Alpennordflanke,Schwyz
3295,1,8.45,47.11,471,19,2,0.10526315789473684,0.11764705882352941,3.5625,2.909090909,3.181818182,3,3.666666667,1.076923077,1.153846154,0.769230769,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,152,Mittelland,Schwyz
3296,1,8.45,47.14,435,22,2,0.09090909090909091,0.03559435862995299,3.230803177,3,3.599913495,3.474091261,3.992283951,1.31095679,1.016203704,0.672839506,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,145,Mittelland,Zug
3297,1,8.46,47.32,545,41,2,0.04878048780487805,0.05263157894736844,3.604085603,3.11952862,2.816693944,3.337308348,3.609400324,0.616954474,1.722135008,0.660910518,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,153,Mittelland,Zürich
3299,1,8.46,47.72,528,36,0,0,0,3.22027972,3.005319149,3.19760479,3.009234828,3.519104084,1.276902887,0.728346457,0.994750656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,154,Mittelland,Schaffhausen
3300,1,8.52,46.42,1395,53,0,0,0,3.140625,3.485714286,2.364864865,3.487179487,2.41025641,1.525,0.425,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,150,Alpensüdflanke,Ticino
3301,1,8.52,46.46,2426,49,0,0,0,1.675,3.162790698,2.693181818,2.682926829,2.181818182,1.090909091,0.477272727,1.431818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,150,Alpensüdflanke,Ticino
3302,1,8.52,46.5,1939,33,0,0,0,2.133286319,3.142011834,2.86035503,2.00969697,2.112293144,1.273049645,0.088652482,1.638297872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,150,Alpensüdflanke,Ticino
3303,1,8.53,46.93,1483,64,0,0,0,2.840992647,2.952978056,3.358267717,2.803225806,2.774647887,1.124031008,0.823255814,1.052713178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,144,Alpennordflanke,Nidwalden
3304,1,8.53,46.96,775,33,3,0.09090909090909091,0.1,3.272727273,3,3.033333333,3.176470588,3.647058824,0.888888889,1.444444444,0.666666667,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,144,Alpennordflanke,Nidwalden
3305,1,8.53,47.07,463,29,3,0.10344827586206896,0.10344827586206896,3.433333333,3.0625,2.911764706,2.95,3.578947368,0.85,1.5,0.65,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,152,Mittelland,Schwyz
3306,1,8.53,47.11,949,30,2,0.06666666666666667,0.01661849710982659,3.421401515,3,3.127747253,3.037002775,3.986123959,1.344232516,1.024523161,0.631244323,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,152,Mittelland,Zug
3307,1,8.53,47.14,926,54,2,0.037037037037037035,0.038461538461538464,3.383333333,3,3.078125,3.2,3.305555556,1.297297297,0.864864865,0.837837838,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,152,Mittelland,Zug
3308,1,8.53,47.18,462,16,1,0.0625,0.1465798045602606,3.455696203,3,3.245644599,3.105263158,4.010344828,1.426315789,0.952631579,0.621052632,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,145,Mittelland,Zug
3309,1,8.6,46.53,1299,45,0,0,0,3.183486239,3.133144476,2.758490566,3.018442623,3.350877193,1.333333333,0.848670757,0.81799591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,150,Alpensüdflanke,Ticino
3310,1,8.6,46.57,2397,28,0,0,0,1.840909091,2.958333333,3.020833333,2.363636364,2.208333333,1.125,0.458333333,1.416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,157,Alpensüdflanke,Ticino
3311,1,8.61,46.86,1311,58,0,0,0,3,2.743589744,3.355263158,3.097560976,3.073170732,1.523809524,0.5,0.976190476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,158,Alpennordflanke,Uri
3312,1,8.61,46.89,435,32,0,0,0,2.962569832,2.954292085,4.431514477,2.704207921,2.409799555,1.232739421,0.057906459,1.70935412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,158,Alpennordflanke,Uri
3313,1,8.61,47.07,828,32,1,0.03125,0.13980868285504053,3.278688525,3,3.199609883,3.024948025,3.703125,1.208722741,0.908618899,0.882658359,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,152,Alpennordflanke,Schwyz
3314,1,8.61,47.14,850,27,2,0.07407407407407407,0.5519421860885277,3.307377049,3,3.12055336,3.063535912,3.489795918,1.165289256,1.008264463,0.826446281,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,152,Alpennordflanke,Zug
3315,1,8.61,47.18,739,26,2,0.07692307692307693,0.08333333333333333,3.4,3,3.192307692,3.066666667,3.6,1.125,1.1875,0.6875,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,159,Mittelland,Zug
3316,1,8.61,47.21,664,48,0,0,0,3.275862069,2.8,3.53125,3,3.323529412,1.411764706,0.588235294,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,159,Mittelland,Zürich
3317,1,8.61,47.25,430,42,2,0.047619047619047616,0.14489489489489493,3.336038961,2.972665148,3.504570384,3.254716981,3.937784522,1.38869258,0.928150766,0.683156655,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,159,Mittelland,Zürich
3318,1,8.63,47.75,675,47,0,0,0,3.464028777,3.848648649,2.116352201,3.887700535,2.673796791,1.047368421,0.915789474,1.036842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,154,Jura,Schaffhausen
3319,1,8.68,46.53,1714,61,0,0,0,2.558823529,3,3.243902439,3.15,2.813953488,1.340909091,0.590909091,1.068181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,157,Alpensüdflanke,Ticino
3320,1,8.68,46.64,2137,36,0,0,0,2.087719298,2.881595882,3.396529563,1.481912145,2.050128535,1.763799743,0.062901155,1.173299101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,157,Östliche Zentralalpen,Graubünden
3321,1,8.68,46.67,2478,29,0,0,0,1.5,2.423076923,3.346153846,2.461538462,2.44,1.230769231,0.307692308,1.461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,157,Östliche Zentralalpen,Graubünden
3322,1,8.68,46.85,1250,35,0,0,0,3.157894737,3,3.136363636,3.086956522,3.652173913,1.25,1.041666667,0.708333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,158,Alpennordflanke,Uri
3323,1,8.69,46.93,1948,50,0,0,0,1.811331776,2.394067797,3.209241952,2.681818182,2.505274262,1.314109166,0.508753862,1.177136972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,158,Alpennordflanke,Uri
3324,1,8.69,46.96,1661,33,0,0,0,2.55,2.681818182,3.545454545,2.761904762,3.136363636,1.260869565,0.565217391,1.173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,158,Alpennordflanke,Schwyz
3325,1,8.69,47.03,1385,53,0,0,0,2.763888889,2.735294118,3.347222222,3,3.459459459,1.358974359,0.58974359,1.051282051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,152,Alpennordflanke,Schwyz
3326,1,8.69,47.21,527,31,2,0.06451612903225806,0.06666666666666667,3.34375,2.875,3.289473684,3.05,3.75,1.285714286,1,0.714285714,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,159,Mittelland,Zürich
3327,1,8.7,47.39,509,27,0,0,0,3.375,3.052631579,3.157894737,3.333333333,3.428571429,1.090909091,1.090909091,0.818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591,153,Mittelland,Zürich
3328,1,8.7,47.5,517,33,3,0.09090909090909091,0.09090909090909091,3.352941176,3.055555556,3.052631579,3.3,3.6,1.095238095,1.095238095,0.80952381,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,160,Mittelland,Zürich
3329,1,8.7,47.54,420,41,3,0.07317073170731707,0.032699619771863135,3.509825328,3.08773679,3.002295684,3.257399103,3.848158131,1.296594982,1.080645161,0.622759857,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,160,Mittelland,Zürich
3330,1,8.75,46.39,1604,22,0,0,0,2.411764706,2.842105263,3.157894737,2.105263158,2.473684211,1.421052632,0.263157895,1.315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,164,Alpensüdflanke,Ticino
3331,1,8.75,46.42,2422,22,0,0,0,2.189473684,2.991631799,2.911087866,2.050209205,1.976987448,1.018828452,0.060669456,1.920502092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,164,Alpensüdflanke,Ticino
3332,1,8.76,46.57,2300,31,0,0,0,1.92,2.84,3.134615385,2.28,2.076923077,1.111111111,0.333333333,1.555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,157,Alpensüdflanke,Ticino
3333,1,8.76,46.67,1349,25,0,0,0,3.259803922,2.944513716,3.218727915,2.998753117,3.932087227,1.647352025,0.803738318,0.548909657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,157,Östliche Zentralalpen,Graubünden
3334,1,8.77,46.96,1238,66,0,0,0,2.832669323,2.53125,3.647988506,3.028735632,3.540669856,1.767605634,0.309859155,0.922535211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,158,Alpennordflanke,Schwyz
3335,1,8.77,47.11,989,29,1,0.034482758620689655,0.23825731790333565,3.17535545,2.89479638,3.452348066,3.000931966,3.678139535,1.335813953,0.72,0.944186047,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,166,Alpennordflanke,Schwyz
3336,1,8.77,47.29,505,30,2,0.06666666666666667,0.027058823529411767,3.305555556,3,3.061185468,3.238562092,3.55143339,1.163132137,1.065252855,0.771615008,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,159,Mittelland,Zürich
3337,1,8.77,47.32,537,28,3,0.10714285714285714,0.2583565459610028,3.450226244,2.998931624,3.360070258,2.982702703,3.848677249,1.103703704,1.003174603,0.893121693,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,167,Mittelland,Zürich
3338,1,8.78,47.5,481,32,1,0.03125,0.08159564823209432,3.334879406,3,3.029357798,3.009160305,3.611285266,1.320668693,0.854103343,0.825227964,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,160,Mittelland,Zürich
3339,1,8.78,47.72,415,20,3,0.15,0.15,3.5,3,3,3.166666667,4,0.916666667,1.75,0.333333333,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,168,Jura,Schaffhausen
3340,1,8.84,46.67,1628,42,0,0,0,2.764705882,3.05,3.075,2.9,3.272727273,1.217391304,0.869565217,0.913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,165,Östliche Zentralalpen,Graubünden
3341,1,8.85,47,1588,37,0,0,0,2.991803279,2.731428571,3.065395095,2.782135076,3.722100656,1.217391304,1.026086957,0.756521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,166,Alpennordflanke,Schwyz
3342,1,8.85,47.07,914,43,1,0.023255813953488372,0.014064697609001402,3.084695394,2.987671233,3.204367301,3.108078603,3.623362445,1.35042735,0.86965812,0.77991453,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,166,Alpennordflanke,Schwyz
3343,1,8.85,47.18,580,16,1,0.0625,0.29142381348875945,3.495505618,2.998154982,3.093345656,3.004115226,3.82103321,1.482240437,0.99726776,0.520491803,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,173,Alpennordflanke,Schwyz
3344,1,8.85,47.28,591,19,2,0.10526315789473684,0.10526315789473684,3.4,3,3.125,3.153846154,3.692307692,1.214285714,1.071428571,0.714285714,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,167,Mittelland,Zürich
3345,1,8.85,47.32,791,37,1,0.02702702702702703,0.004054054054054054,3.335714286,2.954741379,3.191796009,3.152866242,3.475583864,0.735169492,1.319915254,0.944915254,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,167,Mittelland,Zürich
3346,1,8.86,47.54,478,44,0,0,0,3.426336375,2.979591837,3.25549806,3.192425793,3.139418255,1.13,0.875,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,174,Mittelland,Thurgau
3347,1,8.86,47.61,440,18,2,0.1111111111111111,0.5062137531068768,3.478043912,3,3.255067568,3.005067568,3.522765599,1.323777403,1.037099494,0.639123103,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,168,Mittelland,Thurgau
3348,1,8.91,46.56,1720,66,0.09,0.0013636363636363635,2.6341463414634184e-4,2.529896907,3.349480969,2.518072289,3.009041591,2.174657534,1.457627119,0.483050847,1.059322034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,171,Alpensüdflanke,Ticino
3349,1,8.92,46.92,2023,32,0,0,0,1.824618736,2.630102041,3.216804979,3.190231362,2.696428571,1.587136929,0.213692946,1.199170124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,172,Alpennordflanke,Schwyz
3350,1,8.92,46.96,2069,41,0,0,0,1.64516129,3.258064516,2.859375,3.34375,2.060606061,1.058823529,0.411764706,1.529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,172,Alpennordflanke,Schwyz
3351,1,8.93,47.1,1067,46,0,0,0,3.26240458,2.87955626,3.076547231,3.057795699,3.262195122,1.266756032,0.993297587,0.739946381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,166,Alpennordflanke,Schwyz
3352,1,8.93,47.18,424,23,2,0.08695652173913043,0.20336037079953645,3.339052288,3,3.31865285,3.005119454,3.96017316,1.325106383,0.917446809,0.757446809,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,173,Alpennordflanke,Schwyz
3353,1,8.93,47.25,583,38,1,0.02631578947368421,0.02631578947368421,3.363636364,2.869565217,3.2,3.153846154,3.5,1.148148148,1.037037037,0.814814815,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,173,Mittelland,St. Gallen
3354,1,8.93,47.28,826,30,1,0.03333333333333333,0.012300123001230009,3.385135135,2.998109641,3.088963964,3.019524618,3.358998145,1.127760252,0.944006309,0.928233438,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,173,Alpennordflanke,Zürich
3355,1,8.93,47.32,940,34,1,0.029411764705882353,0.030303030303030304,3.277777778,2.9,3.227272727,3.136363636,3.652173913,1.208333333,0.958333333,0.833333333,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,167,Alpennordflanke,Zürich
3356,1,8.94,47.43,674,39,2,0.05128205128205128,0.05128205128205128,3.369565217,3.043478261,3.019230769,3.259259259,3.62962963,1.178571429,1.035714286,0.785714286,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,632,167,Mittelland,Thurgau
3357,1,8.94,47.46,565,22,2,0.09090909090909091,0.30619345859429364,3.223765432,3,3.47098646,3.14231738,3.961810467,1.120451694,1.112923463,0.766624843,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,174,Mittelland,Thurgau
3358,1,8.94,47.61,479,26,3,0.11538461538461539,0.12,3.392857143,3,3.21875,3.176470588,3.647058824,1.222222222,0.944444444,0.833333333,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,174,Mittelland,Thurgau
3359,1,8.97,45.84,385,41,3,0.07317073170731707,0.07894736842105263,3.5,3.083333333,2.909090909,3.12,3.24,0.923076923,1.192307692,0.884615385,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,635,176,Alpensüdflanke,Ticino
3360,1,8.98,46.17,212,34,6,0.17647058823529413,0.025223331581713075,3.754874652,3.068493151,2.926388889,3.009549795,3.84109589,0.893587995,1.463847203,0.642564802,NA,NA,TRUE,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,651,177,Alpensüdflanke,Ticino
3361,1,8.99,46.53,1858,74,0,0,0,2.207472178,3.088921283,2.874090247,2.505460218,2.725146199,1.739130435,0.136231884,1.124637681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,171,Alpensüdflanke,Ticino
3362,1,8.99,46.6,2347,38,0,0,0,1.51369863,2.771653543,3.047348485,2.176237624,2.181102362,1.627118644,0.092278719,1.280602637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,171,Alpensüdflanke,Ticino
3363,1,8.99,46.71,2146,33,0,0,0,1.703846154,2.751633987,3.169871795,2.013333333,2.320261438,1.576923077,0.192307692,1.230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,179,Östliche Zentralalpen,Graubünden
3364,1,9,47.03,949,40,0,0,0,3.258802817,2.977777778,3.367228662,3.185475957,3.750479846,1.114832536,1.082296651,0.802870813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,180,Alpennordflanke,Glarus
3365,1,9.01,47.07,1806,55,0,0,0,1.8728223,2.811860941,3.161912752,3.374340949,2.598275862,1.47,0.216666667,1.313333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,180,Alpennordflanke,Glarus
3366,1,9.01,47.17,417,16,1,0.0625,0.0625,3.25,2.909090909,3.041666667,3.076923077,3.846153846,1.071428571,1.285714286,0.642857143,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657,173,Alpennordflanke,St. Gallen
3367,1,9.01,47.21,413,9,1,0.1111111111111111,0.20697811945594324,3.167896679,3,3.354267311,3,4.001029866,1.091826438,1.090817356,0.817356206,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,173,Alpennordflanke,St. Gallen
3368,1,9.01,47.28,1116,63,0,0,0,3.027027027,2.976744186,2.988636364,3,2.893617021,1.25,0.770833333,0.979166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,173,Alpennordflanke,St. Gallen
3369,1,9.01,47.32,811,47,0,0,0,3.434022258,2.994428969,3.150746269,3.25831202,3.887287025,1.509578544,0.979565773,0.510855683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,181,Alpennordflanke,St. Gallen
3370,1,9.01,47.35,855,35,1,0.02857142857142857,0.02857142857142857,3.375,2.947368421,3.166666667,3.181818182,3.454545455,1.260869565,0.956521739,0.782608696,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,181,Alpennordflanke,St. Gallen
3371,1,9.01,47.39,778,18,1,0.05555555555555555,0.05555555555555555,3.388888889,3,3.166666667,3.076923077,3.615384615,1.142857143,1.071428571,0.785714286,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,181,Mittelland,St. Gallen
